x_m,z_m,half_breadth_m
1.1025,0.100775299331,1.00737945023
1.1025,0.105173132506,1.00094084201
1.1025,0.109632543582,0.994103559023
1.1025,0.114150846377,0.986855759453
1.1025,0.118725319233,0.979185789191
1.1025,0.12335320666,0.971082189204
1.1025,0.128031720991,0.962533700615
1.1025,0.132758044063,0.953529267271
1.1025,0.137529328917,0.944058035561
1.1025,0.14234270151,0.934109351198
1.1025,0.147195262445,0.923672752673
1.1025,0.152084088721,0.912737960978
1.1025,0.157006235492,0.901294865177
1.1025,0.16195873784,0.889333503312
1.1025,0.166938612565,0.87684403802
1.1025,0.171942859974,0.863816726126
1.1025,0.176968465698,0.85024188134
1.1025,0.182012402498,0.836109828982
1.1025,0.187071632096,0.821410851437
1.1025,0.192143107002,0.806135122753
1.1025,0.197223772347,0.790272630409
1.1025,0.20231056773,0.773813081839
1.1025,0.207400429055,0.756745792633
1.1025,0.212490290381,0.739059552602
1.1025,0.217577085764,0.720742464794
1.1025,0.222657751109,0.701781751187
1.1025,0.227729226015,0.682163516904
1.1025,0.232788455613,0.661872462266
1.1025,0.237832392413,0.640891528473
1.1025,0.242857998136,0.619201457825
1.1025,0.247862245546,0.596780242404
1.1025,0.252842120271,0.573602425064
1.1025,0.257794622619,0.549638201658
1.1025,0.26271676939,0.524852250958
1.1025,0.267605595666,0.499202183885
1.1025,0.272458156601,0.472636448268
1.1025,0.277271529193,0.445091434217
1.1025,0.282042814048,0.416487369712
1.1025,0.28676913712,0.38672231895
1.1025,0.291447651451,0.355663076108
1.1025,0.296075538878,0.323130709399
1.1025,0.300650011734,0.288876273538
1.1025,0.305168314528,0.252536895858
1.1025,0.309627725605,0.213548090581
1.1025,0.31402555878,0.17094173138
1.1025,0.318359164964,0.122760380548
1.1025,0.322625933754,0.06334785981
1.1025,0.326823295009,0
1.1025,0.330948720395,0
1.1025,0.33499972491,0
1.1025,0.338973868381,0
1.1025,0.342868756931,0
1.1025,0.346682044427,0
1.1025,0.350411433885,0
1.1025,0.354054678862,0
1.1025,0.357609584802,0
1.1025,0.361074010363,0
1.1025,0.364445868705,0
1.1025,0.367723128747,0
1.1025,0.370903816389,0
1.1025,0.373986015705,0
1.1025,0.376967870092,0
1.1025,0.379847583394,0
1.1025,0.382623420977,0
1.1025,0.385293710783,0
1.1025,0.387856844327,0
1.1025,0.390311277674,0
1.1025,0.392655532366,0
1.1025,0.394888196311,0
1.1025,0.397007924635,0
1.1025,0.399013440494,0
1.1025,0.400903535839,0
1.1025,0.402677072149,0
1.1025,0.404332981111,0
1.1025,0.405870265267,0
1.1025,0.407287998615,0
1.1025,0.408585327165,0
1.1025,0.409761469456,0
1.1025,0.410815717022,0
1.1025,0.411747434826,0
1.1025,0.412556061634,0
1.1025,0.41324111036,0
1.1025,0.413802168357,0
1.1025,0.414238897663,0
1.1025,0.414551035211,0
1.1025,0.414738392979,0
1.1025,0.414800858111,0
1.155,0,1.10390807496
1.155,6.24651316307e-05,1.10390805369
1.155,0.000249822899863,1.10390772078
1.155,0.000561960447384,1.10390624017
1.155,0.000998689754205,1.10390218269
1.155,0.00155974775092,1.1038935154
1.155,0.00224479647718,1.10387759723
1.155,0.00305342328524,1.10385117901
1.155,0.00398514108855,1.1038104066
1.155,0.00503938865514,1.10375082703
1.155,0.0062155309457,1.10366739702
1.155,0.0075128594961,1.10355449384
1.155,0.00893059284412,1.10340592819
1.155,0.0104678770002,1.10321495909
1.155,0.0121237859619,1.10297431048
1.155,0.0138973222715,1.10267618947
1.155,0.0157874176171,1.10231230612
1.155,0.0177929334759,1.10187389456
1.155,0.0199126618001,1.10135173535
1.155,0.0221453257447,1.10073617896
1.155,0.0244895804365,1.10001717024
1.155,0.0269440137839,1.09918427365
1.155,0.0295071473283,1.09822669937
1.155,0.0321774371336,1.09713332984
1.155,0.0349532747173,1.09589274686
1.155,0.0378329880186,1.09449325907
1.155,0.0408148424058,1.09292292957
1.155,0.0438970417214,1.09116960371
1.155,0.0470777293637,1.08922093689
1.155,0.0503549894054,1.08706442223
1.155,0.0537268477477,1.08468741805
1.155,0.0571912733091,1.08207717499
1.155,0.0607461792493,1.07922086277
1.155,0.0643894242258,1.07610559636
1.155,0.0681188136841,1.0727184616
1.155,0.0719321011795,1.0690465401
1.155,0.07582698973,1.06507693331
1.155,0.0798011332006,1.06079678569
1.155,0.0838521377157,1.05619330697
1.155,0.0879775631017,1.05125379323
1.155,0.0921749243567,1.04596564689
1.155,0.0964416931472,1.04031639537
1.155,0.100775299331,1.03429370844
1.155,0.105173132506,1.027885414
1.155,0.109632543582,1.02107951237
1.155,0.114150846377,1.0138641888
1.155,0.118725319233,1.00622782414
1.155,0.12335320666,0.998159003509
1.155,0.128031720991,0.9896465228
1.155,0.132758044063,0.980679392831
1.155,0.137529328917,0.971246840922
1.155,0.14234270151,0.961338309654
1.155,0.147195262445,0.950943452533
1.155,0.152084088721,0.940052126233
1.155,0.157006235492,0.928654379017
1.155,0.16195873784,0.916740434907
1.155,0.166938612565,0.904300673047
1.155,0.171942859974,0.891325601639
1.155,0.176968465698,0.877805825673
1.155,0.182012402498,0.863732007554
1.155,0.187071632096,0.849094819493
1.155,0.192143107002,0.833884886329
1.155,0.197223772347,0.818092717107
1.155,0.20231056773,0.801708623374
1.155,0.207400429055,0.784722621633
1.155,0.212490290381,0.767124316782
1.155,0.217577085764,0.748902762486
1.155,0.222657751109,0.730046293364
1.155,0.227729226015,0.710542322364
1.155,0.232788455613,0.690377094753
1.155,0.237832392413,0.669535387423
1.155,0.242857998136,0.648000138498
1.155,0.247862245546,0.625751986997
1.155,0.252842120271,0.602768694832
1.155,0.257794622619,0.579024412631
1.155,0.26271676939,0.554488734794
1.155,0.267605595666,0.52912546492
1.155,0.272458156601,0.502890974987
1.155,0.277271529193,0.475731981262
1.155,0.282042814048,0.447582460146
1.155,0.28676913712,0.418359255856
1.155,0.291447651451,0.387955624388
1.155,0.296075538878,0.356231376576
1.155,0.300650011734,0.32299710994
1.155,0.305168314528,0.287987458514
1.155,0.309627725605,0.250812107365
1.155,0.31402555878,0.210856244912
1.155,0.318359164964,0.167045074932
1.155,0.322625933754,0.117129109797
1.155,0.326823295009,0.0539598737266
1.155,0.330948720395,0
1.155,0.33499972491,0
1.155,0.338973868381,0
1.155,0.342868756931,0
1.155,0.346682044427,0
1.155,0.350411433885,0
1.155,0.354054678862,0
1.155,0.357609584802,0
1.155,0.361074010363,0
1.155,0.364445868705,0
1.155,0.367723128747,0
1.155,0.370903816389,0
1.155,0.373986015705,0
1.155,0.376967870092,0
1.155,0.379847583394,0
1.155,0.382623420977,0
1.155,0.385293710783,0
1.155,0.387856844327,0
1.155,0.390311277674,0
1.155,0.392655532366,0
1.155,0.394888196311,0
1.155,0.397007924635,0
1.155,0.399013440494,0
1.155,0.400903535839,0
1.155,0.402677072149,0
1.155,0.404332981111,0
1.155,0.405870265267,0
1.155,0.407287998615,0
1.155,0.408585327165,0
1.155,0.409761469456,0
1.155,0.410815717022,0
1.155,0.411747434826,0
1.155,0.412556061634,0
1.155,0.41324111036,0
1.155,0.413802168357,0
1.155,0.414238897663,0
1.155,0.414551035211,0
1.155,0.414738392979,0
1.155,0.414800858111,0
1.2075,0,1.12965608722
1.2075,6.24651316307e-05,1.12965606672
1.2075,0.000249822899863,1.12965574395
1.2075,0.000561960447384,1.12965430291
1.2075,0.000998689754205,1.12965034331
1.2075,0.00155974775092,1.12964186779
1.2075,0.00224479647718,1.12962627623
1.2075,0.00305342328524,1.12960036441
1.2075,0.00398514108855,1.1295603263
1.2075,0.00503938865514,1.1295017592
1.2075,0.0062155309457,1.12941967154
1.2075,0.0075128594961,1.12930849302
1.2075,0.00893059284412,1.12916208691
1.2075,0.0104678770002,1.12897376433
1.2075,0.0121237859619,1.12873630039
1.2075,0.0138973222715,1.12844195198
1.2075,0.0157874176171,1.12808247716
1.2075,0.0177929334759,1.12764915595
1.2075,0.0199126618001,1.12713281239
1.2075,0.0221453257447,1.12652383773
1.2075,0.0244895804365,1.12581221476
1.2075,0.0269440137839,1.12498754287
1.2075,0.0295071473283,1.124039064
1.2075,0.0321774371336,1.12295568917
1.2075,0.0349532747173,1.12172602554
1.2075,0.0378329880186,1.12033840384
1.2075,0.0408148424058,1.11878090613
1.2075,0.0438970417214,1.11704139365
1.2075,0.0470777293637,1.11510753475
1.2075,0.0503549894054,1.11296683276
1.2075,0.0537268477477,1.11060665364
1.2075,0.0571912733091,1.10801425341
1.2075,0.0607461792493,1.10517680514
1.2075,0.0643894242258,1.10208142554
1.2075,0.0681188136841,1.09871520086
1.2075,0.0719321011795,1.09506521226
1.2075,0.07582698973,1.09111856029
1.2075,0.0798011332006,1.08686238862
1.2075,0.0838521377157,1.08228390679
1.2075,0.0879775631017,1.0773704119
1.2075,0.0921749243567,1.07210930921
1.2075,0.0964416931472,1.06648813158
1.2075,0.100775299331,1.06049455745
1.2075,0.105173132506,1.05411642757
1.2075,0.109632543582,1.04734176009
1.2075,0.114150846377,1.0401587641
1.2075,0.118725319233,1.03255585135
1.2075,0.12335320666,1.02452164608
1.2075,0.128031720991,1.01604499287
1.2075,0.132758044063,1.00711496214
1.2075,0.137529328917,0.9977208534
1.2075,0.14234270151,0.987852195729
1.2075,0.147195262445,0.977498745451
1.2075,0.152084088721,0.966650480607
1.2075,0.157006235492,0.955297591925
1.2075,0.16195873784,0.94343046987
1.2075,0.166938612565,0.931039687318
1.2075,0.171942859974,0.918115977289
1.2075,0.176968465698,0.904650205089
1.2075,0.182012402498,0.890633334054
1.2075,0.187071632096,0.876056383953
1.2075,0.192143107002,0.860910380873
1.2075,0.197223772347,0.845186297195
1.2075,0.20231056773,0.828874979899
1.2075,0.207400429055,0.811967065075
1.2075,0.212490290381,0.794452875939
1.2075,0.217577085764,0.776322301033
1.2075,0.222657751109,0.757564648324
1.2075,0.227729226015,0.738168469825
1.2075,0.232788455613,0.718121349719
1.2075,0.237832392413,0.69740964692
1.2075,0.242857998136,0.676018180069
1.2075,0.247862245546,0.653929839012
1.2075,0.252842120271,0.631125101162
1.2075,0.257794622619,0.607581423119
1.2075,0.26271676939,0.583272466224
1.2075,0.267605595666,0.558167097329
1.2075,0.272458156601,0.532228079577
1.2075,0.277271529193,0.505410326684
1.2075,0.282042814048,0.477658527751
1.2075,0.28676913712,0.448903839191
1.2075,0.291447651451,0.419059149365
1.2075,0.296075538878,0.388012075953
1.2075,0.300650011734,0.355614195805
1.2075,0.305168314528,0.321663659191
1.2075,0.309627725605,0.285875353811
1.2075,0.31402555878,0.247825430183
1.2075,0.318359164964,0.206836140447
1.2075,0.322625933754,0.161694411598
1.2075,0.326823295009,0.109746180137
1.2075,0.330948720395,0.0412643666369
1.2075,0.33499972491,0
1.2075,0.338973868381,0
1.2075,0.342868756931,0
1.2075,0.346682044427,0
1.2075,0.350411433885,0
1.2075,0.354054678862,0
1.2075,0.357609584802,0
1.2075,0.361074010363,0
1.2075,0.364445868705,0
1.2075,0.367723128747,0
1.2075,0.370903816389,0
1.2075,0.373986015705,0
1.2075,0.376967870092,0
1.2075,0.379847583394,0
1.2075,0.382623420977,0
1.2075,0.385293710783,0
1.2075,0.387856844327,0
1.2075,0.390311277674,0
1.2075,0.392655532366,0
1.2075,0.394888196311,0
1.2075,0.397007924635,0
1.2075,0.399013440494,0
1.2075,0.400903535839,0
1.2075,0.402677072149,0
1.2075,0.404332981111,0
1.2075,0.405870265267,0
1.2075,0.407287998615,0
1.2075,0.408585327165,0
1.2075,0.409761469456,0
1.2075,0.410815717022,0
1.2075,0.411747434826,0
1.2075,0.412556061634,0
1.2075,0.41324111036,0
1.2075,0.413802168357,0
1.2075,0.414238897663,0
1.2075,0.414551035211,0
1.2075,0.414738392979,0
1.2075,0.414800858111,0
1.26,0,1.15472905634
1.26,6.24651316307e-05,1.15472903657
1.26,0.000249822899863,1.15472872341
1.26,0.000561960447384,1.15472732009
1.26,0.000998689754205,1.15472345406
1.26,0.00155974775092,1.15471516238
1.26,0.00224479647718,1.15469988453
1.26,0.00305342328524,1.15467446005
1.26,0.00398514108855,1.15463512975
1.26,0.00503938865514,1.15457754004
1.26,0.0062155309457,1.15449675
1.26,0.0075128594961,1.15438724082
1.26,0.00893059284412,1.15424292751
1.26,0.0104678770002,1.1540571726
1.26,0.0121237859619,1.15382280185
1.26,0.0138973222715,1.15353212155
1.26,0.0157874176171,1.15317693757
1.26,0.0177929334759,1.15274857573
1.26,0.0199126618001,1.15223790366
1.26,0.0221453257447,1.15163535371
1.26,0.0244895804365,1.150930947
1.26,0.0269440137839,1.15011431843
1.26,0.0295071473283,1.14917474243
1.26,0.0321774371336,1.14810115943
1.26,0.0349532747173,1.14688220289
1.26,0.0378329880186,1.14550622675
1.26,0.0408148424058,1.14396133315
1.26,0.0438970417214,1.14223540048
1.26,0.0470777293637,1.14031611131
1.26,0.0503549894054,1.13819098049
1.26,0.0537268477477,1.13584738298
1.26,0.0571912733091,1.13327258147
1.26,0.0607461792493,1.13045375372
1.26,0.0643894242258,1.12737801935
1.26,0.0681188136841,1.12403246617
1.26,0.0719321011795,1.12040417589
1.26,0.07582698973,1.11648024903
1.26,0.0798011332006,1.1122478291
1.26,0.0838521377157,1.10769412587
1.26,0.0879775631017,1.10280643757
1.26,0.0921749243567,1.09757217217
1.26,0.0964416931472,1.09197886733
1.26,0.100775299331,1.0860142092
1.26,0.105173132506,1.07966604985
1.26,0.109632543582,1.07292242318
1.26,0.114150846377,1.0657715594
1.26,0.118725319233,1.05820189767
1.26,0.12335320666,1.05020209708
1.26,0.128031720991,1.04176104559
1.26,0.132758044063,1.03286786694
1.26,0.137529328917,1.02351192523
1.26,0.14234270151,1.01368282708
1.26,0.147195262445,1.00337042108
1.26,0.152084088721,0.992564794258
1.26,0.157006235492,0.981256265334
1.26,0.16195873784,0.969435374338
1.26,0.166938612565,0.957092868216
1.26,0.171942859974,0.944219681931
1.26,0.176968465698,0.930806914469
1.26,0.182012402498,0.916845799079
1.26,0.187071632096,0.902327666899
1.26,0.192143107002,0.887243902983
1.26,0.197223772347,0.871585893507
1.26,0.20231056773,0.85534496268
1.26,0.207400429055,0.838512297514
1.26,0.212490290381,0.821078858233
1.26,0.217577085764,0.80303527146
1.26,0.222657751109,0.78437170268
1.26,0.227729226015,0.765077703474
1.26,0.232788455613,0.74514202778
1.26,0.237832392413,0.72455240979
1.26,0.242857998136,0.703295293794
1.26,0.247862245546,0.68135550321
1.26,0.252842120271,0.658715831715
1.26,0.257794622619,0.635356533356
1.26,0.26271676939,0.611254679759
1.26,0.267605595666,0.586383339865
1.26,0.272458156601,0.560710518566
1.26,0.277271529193,0.534197761577
1.26,0.282042814048,0.506798288216
1.26,0.28676913712,0.478454440001
1.26,0.291447651451,0.449094109392
1.26,0.296075538878,0.418625597686
1.26,0.300650011734,0.386929957722
1.26,0.305168314528,0.35384911683
1.26,0.309627725605,0.31916650196
1.26,0.31402555878,0.282573340334
1.26,0.318359164964,0.243604868176
1.26,0.322625933754,0.20150449788
1.26,0.326823295009,0.154878454023
1.26,0.330948720395,0.100497973588
1.26,0.33499972491,0.0232250496107
1.26,0.338973868381,0
1.26,0.342868756931,0
1.26,0.346682044427,0
1.26,0.350411433885,0
1.26,0.354054678862,0
1.26,0.357609584802,0
1.26,0.361074010363,0
1.26,0.364445868705,0
1.26,0.367723128747,0
1.26,0.370903816389,0
1.26,0.373986015705,0
1.26,0.376967870092,0
1.26,0.379847583394,0
1.26,0.382623420977,0
1.26,0.385293710783,0
1.26,0.387856844327,0
1.26,0.390311277674,0
1.26,0.392655532366,0
1.26,0.394888196311,0
1.26,0.397007924635,0
1.26,0.399013440494,0
1.26,0.400903535839,0
1.26,0.402677072149,0
1.26,0.404332981111,0
1.26,0.405870265267,0
1.26,0.407287998615,0
1.26,0.408585327165,0
1.26,0.409761469456,0
1.26,0.410815717022,0
1.26,0.411747434826,0
1.26,0.412556061634,0
1.26,0.41324111036,0
1.26,0.413802168357,0
1.26,0.414238897663,0
1.26,0.414551035211,0
1.26,0.414738392979,0
1.26,0.414800858111,0
1.3125,0,1.1791560246
1.3125,6.24651316307e-05,1.17915600552
1.3125,0.000249822899863,1.17915570149
1.3125,0.000561960447384,1.17915433414
1.3125,0.000998689754205,1.17915055762
1.3125,0.00155974775092,1.17914244223
1.3125,0.00224479647718,1.17912746586
1.3125,0.00305342328524,1.17910251053
1.3125,0.00398514108855,1.1790638627
1.3125,0.00503938865514,1.17900721674
1.3125,0.0062155309457,1.17892768132
1.3125,0.0075128594961,1.17881978814
1.3125,0.00893059284412,1.17867750308
1.3125,0.0104678770002,1.17849423939
1.3125,0.0121237859619,1.17826287287
1.3125,0.0138973222715,1.17797575879
1.3125,0.0157874176171,1.1776247505
1.3125,0.0177929334759,1.17720121953
1.3125,0.0199126618001,1.17669607707
1.3125,0.0221453257447,1.17609979671
1.3125,0.0244895804365,1.17540243825
1.3125,0.0269440137839,1.17459367252
1.3125,0.0295071473283,1.17366280702
1.3125,0.0321774371336,1.1725988123
1.3125,0.0349532747173,1.17139034895
1.3125,0.0378329880186,1.170025795
1.3125,0.0408148424058,1.16849327374
1.3125,0.0438970417214,1.16678068173
1.3125,0.0470777293637,1.16487571695
1.3125,0.0503549894054,1.16276590693
1.3125,0.0537268477477,1.16043863683
1.3125,0.0571912733091,1.15788117723
1.3125,0.0607461792493,1.15508071171
1.3125,0.0643894242258,1.15202436396
1.3125,0.0681188136841,1.1486992244
1.3125,0.0719321011795,1.14509237622
1.3125,0.07582698973,1.14119092072
1.3125,0.0798011332006,1.13698200191
1.3125,0.0838521377157,1.1324528302
1.3125,0.0879775631017,1.12759070519
1.3125,0.0921749243567,1.1223830374
1.3125,0.0964416931472,1.11681736891
1.3125,0.100775299331,1.11088139276
1.3125,0.105173132506,1.10456297108
1.3125,0.109632543582,1.09785015178
1.3125,0.114150846377,1.09073118385
1.3125,0.118725319233,1.08319453091
1.3125,0.12335320666,1.07522888316
1.3125,0.128031720991,1.06682316741
1.3125,0.132758044063,1.05796655521
1.3125,0.137529328917,1.04864846869
1.3125,0.14234270151,1.03885858422
1.3125,0.147195262445,1.02858683347
1.3125,0.152084088721,1.01782340167
1.3125,0.157006235492,1.00655872294
1.3125,0.16195873784,0.994783472219
1.3125,0.166938612565,0.982488553439
1.3125,0.171942859974,0.96966508366
1.3125,0.176968465698,0.956304372487
1.3125,0.182012402498,0.942397896266
1.3125,0.187071632096,0.927937266305
1.3125,0.192143107002,0.912914190254
1.3125,0.197223772347,0.897320425607
1.3125,0.20231056773,0.881147724039
1.3125,0.207400429055,0.864387765024
1.3125,0.212490290381,0.847032076817
1.3125,0.217577085764,0.829071942408
1.3125,0.222657751109,0.810498287482
1.3125,0.227729226015,0.791301546634
1.3125,0.232788455613,0.771471503073
1.3125,0.237832392413,0.750997095727
1.3125,0.242857998136,0.729866185834
1.3125,0.247862245546,0.708065272715
1.3125,0.252842120271,0.68557914502
1.3125,0.257794622619,0.662390449139
1.3125,0.26271676939,0.638479149818
1.3125,0.267605595666,0.613821848553
1.3125,0.272458156601,0.58839091135
1.3125,0.277271529193,0.562153336515
1.3125,0.282042814048,0.535069260959
1.3125,0.28676913712,0.507089952691
1.3125,0.291447651451,0.478155054461
1.3125,0.296075538878,0.448188703899
1.3125,0.300650011734,0.417093910026
1.3125,0.305168314528,0.384744112681
1.3125,0.309627725605,0.350969963917
1.3125,0.31402555878,0.315537503921
1.3125,0.318359164964,0.278109608678
1.3125,0.322625933754,0.238171471087
1.3125,0.326823295009,0.19486708199
1.3125,0.330948720395,0.146562949693
1.3125,0.33499972491,0.0891809570461
1.3125,0.338973868381,0
1.3125,0.342868756931,0
1.3125,0.346682044427,0
1.3125,0.350411433885,0
1.3125,0.354054678862,0
1.3125,0.357609584802,0
1.3125,0.361074010363,0
1.3125,0.364445868705,0
1.3125,0.367723128747,0
1.3125,0.370903816389,0
1.3125,0.373986015705,0
1.3125,0.376967870092,0
1.3125,0.379847583394,0
1.3125,0.382623420977,0
1.3125,0.385293710783,0
1.3125,0.387856844327,0
1.3125,0.390311277674,0
1.3125,0.392655532366,0
1.3125,0.394888196311,0
1.3125,0.397007924635,0
1.3125,0.399013440494,0
1.3125,0.400903535839,0
1.3125,0.402677072149,0
1.3125,0.404332981111,0
1.3125,0.405870265267,0
1.3125,0.407287998615,0
1.3125,0.408585327165,0
1.3125,0.409761469456,0
1.3125,0.410815717022,0
1.3125,0.411747434826,0
1.3125,0.412556061634,0
1.3125,0.41324111036,0
1.3125,0.413802168357,0
1.3125,0.414238897663,0
1.3125,0.414551035211,0
1.3125,0.414738392979,0
1.3125,0.414800858111,0
1.365,0,1.2029629755
1.365,6.24651316307e-05,1.20296295707
1.365,0.000249822899863,1.20296266172
1.365,0.000561960447384,1.20296132869
1.365,0.000998689754205,1.20295763786
1.365,0.00155974775092,1.20294969161
1.365,0.00224479647718,1.20293500506
1.365,0.00305342328524,1.20291050153
1.365,0.00398514108855,1.2028725119
1.365,0.00503938865514,1.20281677742
1.365,0.0062155309457,1.20273845523
1.365,0.0075128594961,1.20263212658
1.365,0.00893059284412,1.20249180735
1.365,0.0104678770002,1.20231096074
1.365,0.0121237859619,1.20208251196
1.365,0.0138973222715,1.20179886475
1.365,0.0157874176171,1.20145191959
1.365,0.0177929334759,1.20103309347
1.365,0.0199126618001,1.2005333411
1.365,0.0221453257447,1.19994317736
1.365,0.0244895804365,1.19925270091
1.365,0.0269440137839,1.19845161885
1.365,0.0295071473283,1.1975292722
1.365,0.0321774371336,1.19647466223
1.365,0.0349532747173,1.19527647731
1.365,0.0378329880186,1.19392312039
1.365,0.0408148424058,1.19240273675
1.365,0.0438970417214,1.1907032421
1.365,0.0470777293637,1.18881235082
1.365,0.0503549894054,1.18671760419
1.365,0.0537268477477,1.18440639862
1.365,0.0571912733091,1.18186601369
1.365,0.0607461792493,1.17908363988
1.365,0.0643894242258,1.17604640597
1.365,0.0681188136841,1.17274140596
1.365,0.0719321011795,1.16915572541
1.365,0.07582698973,1.16527646717
1.365,0.0798011332006,1.16109077636
1.365,0.0838521377157,1.1565858645
1.365,0.0879775631017,1.15174903277
1.365,0.0921749243567,1.14656769426
1.365,0.0964416931472,1.14102939513
1.365,0.100775299331,1.13512183467
1.365,0.105173132506,1.12883288402
1.365,0.109632543582,1.12215060366
1.365,0.114150846377,1.11506325933
1.365,0.118725319233,1.10755933655
1.365,0.12335320666,1.09962755344
1.365,0.128031720991,1.09125687171
1.365,0.132758044063,1.0824365059
1.365,0.137529328917,1.07315593046
1.365,0.14234270151,1.0634048847
1.365,0.147195262445,1.0531733753
1.365,0.152084088721,1.04245167631
1.365,0.157006235492,1.03123032624
1.365,0.16195873784,1.01950012207
1.365,0.166938612565,1.00725210983
1.365,0.171942859974,0.99447757135
1.365,0.176968465698,0.981168006758
1.365,0.182012402498,0.967315112174
1.365,0.187071632096,0.952910751987
1.365,0.192143107002,0.937946924946
1.365,0.197223772347,0.922415723167
1.365,0.20231056773,0.906309282941
1.365,0.207400429055,0.889619726018
1.365,0.212490290381,0.872339089701
1.365,0.217577085764,0.85445924375
1.365,0.222657751109,0.835971791543
1.365,0.227729226015,0.816867952369
1.365,0.232788455613,0.797138420844
1.365,0.237832392413,0.776773198413
1.365,0.242857998136,0.755761390396
1.365,0.247862245546,0.734090960158
1.365,0.252842120271,0.71174842931
1.365,0.257794622619,0.688718509227
1.365,0.26271676939,0.664983644108
1.365,0.267605595666,0.640523438557
1.365,0.272458156601,0.615313932261
1.365,0.277271529193,0.589326668922
1.365,0.282042814048,0.562527483393
1.365,0.28676913712,0.534874895081
1.365,0.291447651451,0.506317938647
1.365,0.296075538878,0.476793169469
1.365,0.300650011734,0.446220422037
1.365,0.305168314528,0.41449661651
1.365,0.309627725605,0.381486379818
1.365,0.31402555878,0.347007197082
1.365,0.318359164964,0.310804559378
1.365,0.322625933754,0.272507275428
1.365,0.326823295009,0.231538973684
1.365,0.330948720395,0.186916889404
1.365,0.33499972491,0.136682489809
1.365,0.338973868381,0.0754251721899
1.365,0.342868756931,0
1.365,0.346682044427,0
1.365,0.350411433885,0
1.365,0.354054678862,0
1.365,0.357609584802,0
1.365,0.361074010363,0
1.365,0.364445868705,0
1.365,0.367723128747,0
1.365,0.370903816389,0
1.365,0.373986015705,0
1.365,0.376967870092,0
1.365,0.379847583394,0
1.365,0.382623420977,0
1.365,0.385293710783,0
1.365,0.387856844327,0
1.365,0.390311277674,0
1.365,0.392655532366,0
1.365,0.394888196311,0
1.365,0.397007924635,0
1.365,0.399013440494,0
1.365,0.400903535839,0
1.365,0.402677072149,0
1.365,0.404332981111,0
1.365,0.405870265267,0
1.365,0.407287998615,0
1.365,0.408585327165,0
1.365,0.409761469456,0
1.365,0.410815717022,0
1.365,0.411747434826,0
1.365,0.412556061634,0
1.365,0.41324111036,0
1.365,0.413802168357,0
1.365,0.414238897663,0
1.365,0.414551035211,0
1.365,0.414738392979,0
1.365,0.414800858111,0
1.4175,0,1.22617324238
1.4175,6.24651316307e-05,1.22617322456
1.4175,0.000249822899863,1.22617293746
1.4175,0.000561960447384,1.22617163721
1.4175,0.000998689754205,1.22616802843
1.4175,0.00155974775092,1.22616024453
1.4175,0.00224479647718,1.22614583671
1.4175,0.00305342328524,1.22612176838
1.4175,0.00398514108855,1.22608441373
1.4175,0.00503938865514,1.22602955971
1.4175,0.0062155309457,1.2259524109
1.4175,0.0075128594961,1.22584759709
1.4175,0.00893059284412,1.22570918329
1.4175,0.0104678770002,1.22553068184
1.4175,0.0121237859619,1.2253050667
1.4175,0.0138973222715,1.22502478952
1.4175,0.0157874176171,1.22468179749
1.4175,0.0177929334759,1.22426755277
1.4175,0.0199126618001,1.22377305343
1.4175,0.0221453257447,1.22318885559
1.4175,0.0244895804365,1.22250509691
1.4175,0.0269440137839,1.22171152095
1.4175,0.0295071473283,1.22079750264
1.4175,0.0321774371336,1.2197520744
1.4175,0.0349532747173,1.21856395298
1.4175,0.0378329880186,1.2172215669
1.4175,0.0408148424058,1.2157130842
1.4175,0.0438970417214,1.21402644056
1.4175,0.0470777293637,1.21214936765
1.4175,0.0503549894054,1.21006942144
1.4175,0.0537268477477,1.20777401058
1.4175,0.0571912733091,1.20525042461
1.4175,0.0607461792493,1.20248586188
1.4175,0.0643894242258,1.19946745721
1.4175,0.0681188136841,1.19618230908
1.4175,0.0719321011795,1.19261750625
1.4175,0.07582698973,1.18876015386
1.4175,0.0798011332006,1.18459739873
1.4175,0.0838521377157,1.18011645395
1.4175,0.0879775631017,1.17530462254
1.4175,0.0921749243567,1.17014932018
1.4175,0.0964416931472,1.16463809693
1.4175,0.100775299331,1.15875865779
1.4175,0.105173132506,1.15249888208
1.4175,0.109632543582,1.14584684153
1.4175,0.114150846377,1.13879081699
1.4175,0.118725319233,1.13131931366
1.4175,0.12335320666,1.12342107474
1.4175,0.128031720991,1.11508509344
1.4175,0.132758044063,1.10630062309
1.4175,0.137529328917,1.09705718541
1.4175,0.14234270151,1.08734457668
1.4175,0.147195262445,1.07715287155
1.4175,0.152084088721,1.06647242459
1.4175,0.157006235492,1.055293869
1.4175,0.16195873784,1.04360811256
1.4175,0.166938612565,1.03140633028
1.4175,0.171942859974,1.01867995356
1.4175,0.176968465698,1.00542065546
1.4175,0.182012402498,0.991620331443
1.4175,0.187071632096,0.977271075333
1.4175,0.192143107002,0.962365149522
1.4175,0.197223772347,0.946894948841
1.4175,0.20231056773,0.930852957043
1.4175,0.207400429055,0.914231694763
1.4175,0.212490290381,0.897023657543
1.4175,0.217577085764,0.879221242167
1.4175,0.222657751109,0.86081665918
1.4175,0.227729226015,0.841801828898
1.4175,0.232788455613,0.822168257558
1.4175,0.237832392413,0.801906889373
1.4175,0.242857998136,0.781007929071
